Pricing Opt,1,4,1.5,0.8,-0.025,-0.25,,39613.4,7190.77,-1997.42,34420,14247,4492,9755,31.6612,228.279,692.102,,4.88065,36530,14247,14614,0.790101,0.738104,0.18661,6.98545
Pricing Opt,0.8,1,0.75,0.4,-0,-0,,35553.9,6569.34,0,28984.6,15319,4216,11102,68.085,417.102,816.683,,1.70352,36528,15319,16005,0.857534,0.112571,0.0885597,4.30656
Pricing Opt,0.8,1,0.75,0.4,-0,-0.25,,34605.1,6046.88,-936.542,29494.8,14142,4862,9280,62.8571,383.93,759.763,,1.70081,36530,14143,16862,0.848756,0.231805,0.185209,4.34858
Pricing Opt,0.8,1,0.75,0.4,-0.025,-0,,35522.1,6564.64,-62.9966,29020.4,15338,4190,11148,68.1691,416.804,816.849,,1.70308,36530,15338,15970,0.857067,0.117204,0.0918843,4.3148
Pricing Opt,0.8,1,0.75,0.4,-0.025,-0.25,,34801.9,6162.92,-846.546,29485.5,14113,5990,8122,62.7269,391.298,769.241,,1.70192,36531,14113,16846,0.847514,0.0786184,0.055049,4.13104
Pricing Opt,0.8,1,0.75,0.6,-0,-0,,39874.8,6299.01,0,33575.7,15185,3715,11469,67.4897,399.938,794.748,,1.7007,36531,15185,16108,0.856622,0.213346,0.170542,4.32226
Pricing Opt,0.8,1,0.75,0.6,-0,-0.25,,39538,6239.47,-1128.41,34427,15404,3620,11783,68.4631,396.158,795.259,,1.70059,36529,15404,15897,0.856913,0.306517,0.217504,4.35142
Pricing Opt,1,1,1,0.4,-0.025,-0.25,,33098,6552.91,-2037.12,28582.2,16467,3251,13216,54.893,312.044,810.465,,2.34296,36530,16468,14564,0.849501,0.683642,0.453831,6.13852
Pricing Opt,0.8,1,0.75,0.6,-0.025,-0,,39830.8,6291.9,-79.4927,33618.4,15186,3707,11479,67.4967,399.487,794.565,,1.70054,36530,15187,16107,0.856682,0.222289,0.175618,4.32667
Pricing Opt,0.8,1,0.75,0.6,-0.025,-0.25,,39494.2,6241.21,-1234.87,34487.9,15414,3613,11801,68.51,396.268,795.629,,1.70063,36530,15415,15899,0.857213,0.311381,0.221387,4.35503
